,cell_id,timepoint,condition,polarity_magnitude,polarity_angle_diff,Q1_sum,Q2_sum,Q3_sum,Q4_sum,Total_sum,Center_sum,Q1_norm,Q1_norm_diff,time,Q1_norm_smooth,Q1_norm_smooth_diff,polarity_magnitude_smooth,polarity_magnitude_smooth_diff,polarizing,stalling,local_max,local_min,polar
0,8bd3649f,0,cremig,8.783047738385324,,23533364.0,17745552.0,18016748.0,16766140.0,76061800.0,46112890.0,0.30939794,,0.0,0.30400389516270226,,8.221173047366229,,False,False,False,False,True
1,8bd3649f,1,cremig,8.078280171814072,5.4595127225721365,22132004.0,18421204.0,17918100.0,16235906.0,74707210.0,45639224.0,0.29624993,-0.013148009777069092,1.0,0.31117506168938996,0.0071711665266877,9.538357341666627,1.3171842943003984,False,False,True,False,True
2,8bd3649f,2,cremig,9.195623743497277,2.3164356221962588,21271084.0,16671101.0,15398634.0,14342260.0,67683080.0,36291436.0,0.31427476,0.018024832010269165,2.0,0.3065273005228774,-0.004647761166512554,8.898925128607912,-0.6394322130587149,False,False,False,False,True
3,8bd3649f,3,cremig,9.01760087278033,-3.141607117233704,19453952.0,16167106.0,15144260.0,13482256.0,64247576.0,35217296.0,0.30279666,-0.01147809624671936,3.0,0.29715038401819316,-0.009376916504684252,7.441374294494068,-1.4575508341138441,False,False,False,False,True
4,8bd3649f,4,cremig,5.623973032941417,-18.607656923866017,19937984.0,16352727.0,15803065.0,16331358.0,68425140.0,41451416.0,0.29138392,-0.011412739753723145,4.0,0.2882294891736445,-0.008920894844548666,6.009024532440913,-1.4323497620531551,False,False,False,False,True
5,8bd3649f,5,cremig,4.412090156206497,5.124853904581234,18302692.0,16187564.0,15697809.0,16015398.0,66203464.0,40819356.0,0.27646124,-0.014922678470611572,5.0,0.2830451976308346,-0.005184291542809916,5.150017342376452,-0.8590071900644611,False,False,False,False,True
6,8bd3649f,6,cremig,4.621929459533063,16.362311144146254,17685432.0,15688143.0,15446839.0,15152118.0,63972530.0,39762520.0,0.27645355,-7.68899917602539e-06,6.0,0.28028396209638434,-0.002761235534450235,4.8694407598305975,-0.28057658254585416,False,False,False,True,True
7,8bd3649f,7,cremig,6.369020521202655,10.578214799369528,18304112.0,15078064.0,14963277.0,14497919.0,62843376.0,39256940.0,0.29126558,0.01481202244758606,7.0,0.287951715967889,0.007667753871504646,5.870642439777608,1.0012016799470107,False,False,False,False,True
8,8bd3649f,8,cremig,7.563310319051196,6.289863804531244,18520432.0,14690372.0,14582407.0,14039566.0,61832776.0,38495940.0,0.29952452,0.008258938789367676,8.0,0.29454114234254714,0.006589426374658147,7.227486123802766,1.3568436840251579,False,True,False,False,True
9,8bd3649f,9,cremig,7.681292949566675,2.637007745773251,18019608.0,14578829.0,14662092.0,13721757.0,60982290.0,38130228.0,0.29548922,-0.004035294055938721,9.0,0.2973511255148862,0.002809983172339048,7.829910878221027,0.6024247544182613,False,True,True,False,True
10,8bd3649f,10,cremig,8.022124255700163,4.10660967389811,17848196.0,14515370.0,14832471.0,13360013.0,60556050.0,37482988.0,0.29473844,-0.0007507801055908203,10.0,0.29419759784268973,-0.0031535276721964545,7.9760462823534795,0.14613540413245207,False,True,False,False,True
11,8bd3649f,11,cremig,7.747913663334441,1.1477774527215936,17049570.0,14565031.0,14858276.0,12736260.0,59209136.0,36700030.0,0.28795505,-0.006783396005630493,11.0,0.29149895906450096,-0.0026986387781887666,8.005239139232552,0.029192856879072693,False,True,False,False,True
12,8bd3649f,12,cremig,8.071767332477378,0.2399240964598143,17048316.0,14582963.0,14494431.0,12504152.0,58629860.0,35877850.0,0.29077873,0.0028236806392669678,12.0,0.29110131529107297,-0.0003976437734279914,8.199896025404028,0.19465688617147592,False,True,False,False,True
13,8bd3649f,13,cremig,8.330492833876528,3.685848880722938,16751615.0,14310068.0,14149320.0,12385574.0,57596576.0,35248910.0,0.29084393,6.520748138427734e-05,13.0,0.2899070084789866,-0.0011943068120863765,8.228327363381636,0.028431337977607996,False,False,False,False,True
14,8bd3649f,14,cremig,7.9144646003939965,1.2794282217543953,16394127.0,13922285.0,14001388.0,12430812.0,56748610.0,34699470.0,0.2888904,-0.0019535422325134277,14.0,0.2848684680073025,-0.0050385404716841165,7.655177297428173,-0.5731500659534632,False,False,False,False,True
15,8bd3649f,15,cremig,6.481437631125537,-1.4124839370230589,15203946.0,14011920.0,13883340.0,12559650.0,55658856.0,34021190.0,0.2731631,-0.01572728157043457,15.0,0.2752687851865972,-0.00959968282070528,6.437804709474972,-1.217372587953201,False,False,False,False,True
16,8bd3649f,16,cremig,4.676413059081302,6.747876381900629,14179727.0,13518811.0,13425876.0,12714607.0,53839020.0,33348880.0,0.2633727,-0.009790420532226562,16.0,0.2637286507166506,-0.011540134469946617,4.7054554309163,-1.7323492785586723,False,False,False,False,False
17,8bd3649f,17,cremig,3.0922802091180652,-4.324260507224563,13570321.0,13389969.0,13026137.0,13096178.0,53082610.0,33085632.0,0.25564533,-0.0077273547649383545,17.0,0.25547679883618307,-0.008251851880467509,3.178467330797529,-1.5269881001187708,False,False,False,False,False
18,8bd3649f,18,cremig,2.3466463099840382,-6.250912320170758,13077534.0,13043350.0,12738354.0,12958449.0,51817690.0,32401562.0,0.25237587,-0.0032694637775421143,18.0,0.2544632051096803,-0.0010135937265027817,2.51262428714874,-0.6658430436487888,True,False,False,True,False
19,8bd3649f,19,cremig,2.595193585249829,-16.528437089139075,13339074.0,12506916.0,12463543.0,12725699.0,51035230.0,31780864.0,0.2613699,0.008994042873382568,19.0,0.26035249420814455,0.0058892890984642565,2.7670471141117994,0.2544228269630593,True,False,False,False,False
20,8bd3649f,20,cremig,3.5514813002911394,7.049894743059913,13654332.0,12552478.0,12340622.0,12518692.0,51066130.0,31646066.0,0.2673853,0.006015390157699585,20.0,0.26868685968829686,0.008334365480152317,3.424484506129133,0.6574373920173335,True,False,False,False,False
21,8bd3649f,21,cremig,4.346729093792277,1.4209754590687766,13829924.0,12062351.0,11740535.0,12148578.0,49781388.0,30973984.0,0.27781314,0.01042783260345459,21.0,0.2753531178394561,0.006666258151159232,4.0041689602059956,0.5796844540768626,True,True,False,False,False
22,8bd3649f,22,cremig,4.1024473058427,1.3164880537470312,13249745.0,11456995.0,11257408.0,11746737.0,47710884.0,29965466.0,0.27770907,-0.00010406970977783203,22.0,0.27678058822673496,0.0014274703872788619,4.076783637626556,0.07261467742056027,False,True,True,False,False
23,8bd3649f,23,cremig,3.626039555143742,-2.289447580643329,12938065.0,11064270.0,11063443.0,11894418.0,46960196.0,29507246.0,0.2755113,-0.002197772264480591,23.0,0.27440974206637075,-0.002370846160364204,3.8369746396452307,-0.23980899798132516,False,True,False,False,False
24,8bd3649f,24,cremig,3.444409559988377,-7.189865167587905,12358690.0,11072493.0,10898885.0,11654691.0,45984760.0,28915264.0,0.2687562,-0.006755083799362183,24.0,0.27342473314360255,-0.0009850089227682046,3.5703900314263537,-0.266584608218877,False,True,False,False,False
25,8bd3649f,25,cremig,3.17889038297309,-9.899011358020193,12119503.0,10814619.0,10473556.0,11443073.0,44850750.0,28192212.0,0.2702185,0.0014622807502746582,25.0,0.27217956258979936,-0.0012451705538031876,3.3283770916255193,-0.24201293980083438,False,True,False,False,False
26,8bd3649f,26,cremig,3.3554779242590382,-3.777230755745674,11778536.0,10450771.0,10014006.0,10941082.0,43184396.0,26717928.0,0.2727498,0.0025313198566436768,26.0,0.26891637147169223,-0.003263191118107134,2.9524993646547437,-0.3758777269707756,False,False,False,False,False
27,8bd3649f,27,cremig,2.4711062653406524,6.066180385301766,11166990.0,10050991.0,9686398.0,10937163.0,41841544.0,25791182.0,0.2668876,-0.005862206220626831,27.0,0.2614322952874213,-0.007484076184270938,2.333912908677035,-0.6185864559777086,False,False,False,False,False
28,8bd3649f,28,cremig,1.3995513032700249,26.99380385210672,10143936.0,9821801.0,10058227.0,10586912.0,40610876.0,24545844.0,0.24978372,-0.017103880643844604,28.0,0.253727433634264,-0.007704861653157313,1.6730698396138493,-0.6608430690631859,False,False,False,False,False
29,8bd3649f,29,cremig,1.0744992355798848,51.74483828003219,9681162.0,10126123.0,10146960.0,9950517.0,39904760.0,23871372.0,0.2426067,-0.007177025079727173,29.0,0.24729826942191896,-0.006429164212345018,1.2077954392946402,-0.4652744003192091,False,False,False,False,False
30,8bd3649f,30,cremig,1.4736554283884837,-5.636344482413016,9817044.0,9724485.0,9871516.0,10030292.0,39443336.0,23769302.0,0.2488898,0.006283104419708252,30.0,0.24715688609300318,-0.00014138332891577843,1.2961332824785194,0.08833784318387927,True,False,False,True,False
31,8bd3649f,31,cremig,2.1022512185552173,-22.614239261217207,10090764.0,9111741.0,9583967.0,10071776.0,38858250.0,23387044.0,0.2596814,0.010791599750518799,31.0,0.2553056224937635,0.008148736400760304,2.1037817313770577,0.8076484488985383,True,False,False,False,False
32,8bd3649f,32,cremig,3.065735592059056,-18.80145014214481,10272742.0,9243869.0,9257461.0,9931269.0,38705344.0,23418932.0,0.26540887,0.0057274699211120605,32.0,0.2689452683314459,0.013639645837682401,3.2901408065369115,1.1863590751598538,True,False,False,False,False
33,8bd3649f,33,cremig,4.604983301233307,-3.881360701771209,10927162.0,9071711.0,9030741.0,9768662.0,38798276.0,23502772.0,0.2816404,0.016231536865234375,33.0,0.2826367410329841,0.013691472701538199,4.460811403515108,1.1706705969781965,True,False,False,False,True
34,8bd3649f,34,cremig,5.4328708227416875,-6.198357674726288,11424662.0,8849434.0,8562577.0,9667213.0,38503890.0,23378456.0,0.2967145,0.015074104070663452,34.0,0.2951973437707361,0.012560602737752002,5.393853573952007,0.9330421704368987,True,False,False,False,True
35,8bd3649f,35,cremig,5.844319227499828,-1.430196120362956,11794688.0,8628463.0,8345186.0,9831227.0,38599564.0,23325008.0,0.30556533,0.008850812911987305,35.0,0.3050429542442761,0.00984561047353999,5.811933062610127,0.41807948865811984,True,False,False,False,True
36,8bd3649f,36,cremig,5.47357386922704,5.23166751669894,11720903.0,8320873.0,8107756.0,9954346.0,38103876.0,22856660.0,0.30760396,0.002038627862930298,36.0,0.308704349822394,0.0036613955781178986,5.487817199879174,-0.3241158627309524,False,False,True,False,True
37,8bd3649f,37,cremig,4.878300195244721,6.758899100577834,11476367.0,8066530.0,7971183.0,10117715.0,37631796.0,22448284.0,0.30496463,-0.0026393234729766846,37.0,0.3029166880326573,-0.0057876617897366645,4.686862282707352,-0.800954917171822,False,False,False,False,True
38,8bd3649f,38,cremig,3.928045966472968,5.301797510944196,10923637.0,7997234.0,8007392.0,10055649.0,36983910.0,22066364.0,0.29536185,-0.009602785110473633,38.0,0.2934391537468647,-0.009477534285792621,3.985391131703934,-0.7014711510034184,False,False,False,False,True
39,8bd3649f,39,cremig,3.5738263952442395,0.7976814382698202,10412999.0,8102268.0,8185185.0,9801585.0,36502040.0,22102948.0,0.2852717,-0.010090142488479614,39.0,0.28695591325528175,-0.006483240491582942,3.829645313409952,-0.15574581829398193,True,False,False,True,True
40,8bd3649f,40,cremig,4.369265110971892,4.875474308369421,10339249.0,8253743.0,8472456.0,9399940.0,36465388.0,22261004.0,0.28353596,-0.0017357468605041504,40.0,0.28867935300708697,0.0017234397518052225,4.5043552168277445,0.6747099034177926,True,False,False,False,True
41,8bd3649f,41,cremig,5.650321335194862,10.411833128369803,10979930.0,7956450.0,8601931.0,9362148.0,36900456.0,22191752.0,0.2975554,0.014019429683685303,41.0,0.2972669768861578,0.008587623879070805,5.604024989858238,1.0996697730304934,True,False,False,False,True
42,8bd3649f,42,cremig,6.895038946224107,-1.6326499157646326,11479541.0,7702461.0,8444060.0,9113988.0,36740052.0,21471498.0,0.31245303,0.014897644519805908,42.0,0.3086027441880825,0.011335767301924704,6.63262472685421,1.0285997369959716,True,False,False,False,True
43,8bd3649f,43,cremig,7.222741024047087,-2.6258213372957115,11690845.0,7431189.0,8309933.0,9318102.0,36750070.0,21142880.0,0.31811762,0.0056645870208740234,43.0,0.31655213056190523,0.007949386373822753,7.080171670809684,0.4475469439554747,False,False,True,False,True
44,8bd3649f,44,cremig,6.57656713765879,-9.514302062886587,11445885.0,7573305.0,8221113.0,9440412.0,36680716.0,21073904.0,0.31204093,-0.006076693534851074,44.0,0.3144752556210818,-0.0020768749408234255,6.786687339017391,-0.2934843317922935,False,False,False,False,True
45,8bd3649f,45,cremig,6.074981452404085,-6.804866255643659,11214381.0,7808844.0,8224644.0,9424917.0,36672784.0,21137288.0,0.30579573,-0.0062451958656311035,45.0,0.3048214692197105,-0.009653786401371323,6.088110728513845,-0.6985766105035456,False,False,False,False,True
46,8bd3649f,46,cremig,5.335539624144643,0.940182341258058,10580062.0,7959817.0,8332403.0,9220392.0,36092676.0,20903756.0,0.29313597,-0.01265975832939148,46.0,0.292487523008355,-0.012333946211355473,5.283399924750862,-0.8047108037629833,False,False,False,False,True
47,8bd3649f,47,cremig,4.634891501290871,3.4701606128014126,9916646.0,8099393.0,8600086.0,9097133.0,35713260.0,21185256.0,0.27767405,-0.015461921691894531,47.0,0.27990615055279294,-0.012581372455562068,4.703145345816861,-0.5802545789340012,False,False,False,False,True
48,8bd3649f,48,cremig,4.4536837952938155,2.198574022902545,9648971.0,7984169.0,8499395.0,8937148.0,35069684.0,21280798.0,0.2751371,-0.002536952495574951,48.0,0.2719665524704079,-0.007939598082385035,4.402502322674183,-0.300643023142678,False,False,False,False,False
49,8bd3649f,49,cremig,4.279683910512932,-4.428168217531306,9267108.0,8157516.0,8337557.0,8696705.0,34458890.0,21042908.0,0.2689323,-0.006204783916473389,49.0,0.2715339378599404,-0.0004326146104675077,4.335750094274787,-0.06675222839939554,False,False,False,True,False
50,8bd3649f,50,cremig,4.658726854241478,-10.771396272577169,9493102.0,8604159.0,8061403.0,8465972.0,34624636.0,20641060.0,0.2741719,0.005239576101303101,50.0,0.2780444218423426,0.0065104839824022265,4.6333609262106545,0.29761083193586746,False,False,False,False,True
51,8bd3649f,51,cremig,4.990806520988562,-8.899144035889952,10196574.0,8580934.0,7725687.0,8628649.0,35131844.0,20757292.0,0.29023737,0.016065478324890137,51.0,0.2868615355525153,0.008817113710172686,5.114352691559098,0.4809917653484437,False,False,False,False,True
52,8bd3649f,52,cremig,5.373611943147577,0.07736178299681512,10362663.0,8364820.0,7671924.0,8729276.0,35128684.0,20631116.0,0.2949915,0.004754126071929932,52.0,0.29212975918831596,0.005268223635800651,5.382244476761026,0.267891785201928,False,False,True,False,True
53,8bd3649f,53,cremig,5.599904195435471,4.991689929899261,10340169.0,8301756.0,7843213.0,8977107.0,35462250.0,20663304.0,0.29158244,-0.003409057855606079,53.0,0.2917472473530399,-0.0003825118352760448,5.253891219629448,-0.12835325713157797,False,False,False,False,True
54,8bd3649f,54,cremig,5.060777405959262,4.736316583862991,10144293.0,8150532.0,7868295.0,9049717.0,35212840.0,20611822.0,0.28808504,-0.003497391939163208,54.0,0.28702264649052767,-0.0047246008625122515,4.880259649167112,-0.3736315704623365,False,False,False,False,True
55,8bd3649f,55,cremig,4.458325459984692,-2.731776667607796,9879045.0,8182006.0,7766066.0,8974681.0,34801796.0,20717992.0,0.28386596,-0.004219084978103638,55.0,0.2866414174750305,-0.00038122901549714205,4.892875982952482,0.012616333785370415,True,False,False,True,True
56,8bd3649f,56,cremig,5.111982898283071,-3.8576167254925315,9842542.0,7979980.0,7441770.0,8454346.0,33718636.0,20041520.0,0.29190215,0.008036196231842041,56.0,0.2955952850116337,0.008953867536603155,5.429361696263941,0.5364857133114587,True,False,False,False,True
57,8bd3649f,57,cremig,6.717104387222866,1.3362663910211579,10393591.0,7588521.0,6991098.0,8240773.0,33213984.0,19701092.0,0.31292817,0.021026015281677246,57.0,0.31239609006959157,0.01680080505795789,6.570573009198034,1.141211312934093,True,False,False,False,True
58,8bd3649f,58,cremig,8.136369729470989,3.9401416469179535,10835391.0,7106596.0,6794430.0,8098702.0,32835120.0,19376020.0,0.32999396,0.01706579327583313,58.0,0.3269030369106345,0.014506946841042923,7.764667498786785,1.1940944895887515,True,False,False,False,True
59,8bd3649f,59,cremig,8.313395348004134,6.528698969688081,11001491.0,6876581.0,6759101.0,8108254.0,32745428.0,19616706.0,0.33597028,0.005976319313049316,59.0,0.3337205269120155,0.006817490001380988,8.403999953639056,0.639332454852271,False,False,True,False,True
60,8bd3649f,60,cremig,8.426851216367071,-1.7057685890716703,10937630.0,7122365.0,6734337.0,8011226.0,32805560.0,19341598.0,0.33340782,-0.0025624632835388184,60.0,0.33116420603300617,-0.0025563208790093106,8.310418990086296,-0.09358096355276047,False,False,False,False,True
61,8bd3649f,61,cremig,7.5345290937028,-1.7606732642391587,10299176.0,7441759.0,6813823.0,7982903.0,32537660.0,19368160.0,0.31653094,-0.01687687635421753,61.0,0.3237163359190949,-0.007447870113911292,7.750738005683049,-0.5596809844032471,False,False,False,False,True
62,8bd3649f,62,cremig,7.295838834496129,-0.4085682145383308,10285063.0,7390614.0,6706739.0,7973724.0,32356140.0,19066384.0,0.31787053,0.0013395845890045166,62.0,0.31667885330175394,-0.00703748261734094,7.267801097717322,-0.4829369079657271,False,True,False,False,True
63,8bd3649f,63,cremig,7.040526188792305,3.6950687674610605,10214775.0,7286189.0,6773942.0,8042721.0,32317628.0,19059242.0,0.3160744,-0.001796126365661621,63.0,0.3136970900294572,-0.0029817632722967113,7.08756290646145,-0.1802381912558717,True,True,False,True,True
64,8bd3649f,64,cremig,6.902692844762948,6.570198173600605,10051965.0,7044336.0,6810347.0,8082733.0,31989380.0,18944804.0,0.31422818,-0.001846224069595337,64.0,0.3146812271821937,0.0009841371527364862,7.003209434103385,-0.08435347235806478,True,True,False,False,True
65,8bd3649f,65,cremig,7.246301771164277,2.483991445642998,10035717.0,6839829.0,6800702.0,8147177.0,31823424.0,18934464.0,0.31535628,0.0011281073093414307,65.0,0.31662726200823677,0.0019460348260430527,6.9439068884753254,-0.05930254562805981,True,True,False,False,True
66,8bd3649f,66,cremig,7.022169801534676,0.8349125816239965,10243745.0,6563127.0,6623566.0,8387466.0,31817904.0,19094658.0,0.3219491,0.006592810153961182,66.0,0.31888427941395364,0.002257017405716877,6.922918758172644,-0.02098813030268154,True,False,False,False,True
67,8bd3649f,67,cremig,6.812545063184056,-2.364373522885049,10299526.0,6375061.0,6603232.0,8429627.0,31707446.0,19081168.0,0.32482988,0.002880781888961792,67.0,0.3277944509105166,0.00891017149656298,7.245074319702848,0.3221555615302041,True,False,False,False,True
68,8bd3649f,68,cremig,7.3221367790764615,0.4986590764567596,10379140.0,6272741.0,6496867.0,8187031.0,31335780.0,18935360.0,0.33122328,0.006393402814865112,68.0,0.33560814557377605,0.00781369466325943,7.506077283768199,0.2610029640653506,True,False,False,False,True
69,8bd3649f,69,cremig,8.129221231788172,8.85466263876615,10775977.0,6062443.0,6445749.0,8115892.0,31400060.0,19341596.0,0.34318334,0.011960059404373169,69.0,0.3380106565280039,0.0024025109542278322,7.589074512843807,0.08299722907560803,False,False,True,False,True
70,8bd3649f,70,cremig,7.7729060051756536,6.4791136793218245,10570512.0,6046754.0,6458176.0,8022646.0,31098088.0,19506892.0,0.33990875,-0.003274589776992798,70.0,0.33357221207698495,-0.00443844445101893,7.555038697500536,-0.03403581534327049,False,False,False,False,True
71,8bd3649f,71,cremig,6.632218688258273,-14.131253012867864,9588996.0,6400403.0,6612492.0,7635140.0,30237030.0,18218780.0,0.3171276,-0.022781163454055786,71.0,0.3251555742639485,-0.008416637813036476,7.284068145986997,-0.270970551513539,False,False,False,False,True
72,8bd3649f,72,cremig,6.711065456236982,0.31754024069522285,9166224.0,6402791.0,6567305.0,7358808.0,29495128.0,17279072.0,0.31077078,-0.0063568055629730225,72.0,0.3139354367078326,-0.011220137556115894,6.808015182906678,-0.47605296308031875,False,False,False,False,True
73,8bd3649f,73,cremig,6.49999712611695,0.023778597193284255,8861459.0,6390363.0,6547175.0,7210783.0,29009780.0,17031060.0,0.30546454,-0.005306243896484375,73.0,0.3038580327322993,-0.010077403975533306,6.248536181327603,-0.5594790015790752,False,False,False,False,True
74,8bd3649f,74,cremig,5.933927912052014,1.698973290158945,8596857.0,6146782.0,6236538.0,7226321.0,28206496.0,16680182.0,0.30478287,-0.0006816685199737549,74.0,0.30058075539715695,-0.0032772773351423257,5.80767306010669,-0.44086312122091353,False,False,False,True,True
75,8bd3649f,75,cremig,5.663194727027385,0.09431212898056492,8661417.0,6008514.0,5979814.0,7350310.0,28000056.0,16668694.0,0.3093357,0.0045528411865234375,75.0,0.31147215749834023,0.010891402101183278,5.767853283889327,-0.03981977621736288,False,False,False,False,True
